"Perhaps the most essential element of any French bakery, our sampling of traditional French bread is second-to-none. L’Auberge is proud to offer traditional favourites warm from the oven such as pain d’antan, nine grain, country sourdough, olive boule, rosemary apricot, and of course, no French bakery is complete without a rustic white baguette. Enjoy a mini-version in shop with butter, or take one home to savour with wine and cheese from our gourmet shop. We offer buttery brioche in either a half or full loaf to take home, or try a slice in our bistro on Saturday morning as the most delicious french toast. We are always adding new and exciting breads to our weekly rotation, so check back often for an updated bread schedule, or call us to reserve a loaf!"	1
Please contact us for any reservations or special requests.	1
"The total land area is ~2.2 million acres (3,473.272 square miles or 8,995.733 km²), and the land and water area is 3,532.010 sq mi (9,147.864 km²). The Wind River Indian Reservation is the"	0
Travelling with 2 adults and more than 1 child? 	0
"time period no refunds will be given on any deposits taken, no exceptions. Cancellation of reservations are only accepted with an email to:"	1
", Canada's oldest and longest footpath, provides the only continuous public access to the magnificent Niagara Escarpment, a UNESCO World Biosphere Reserve. It is one of only eighteen such reserves in all of Canada."	0
Federal Reserve Bank of Chicago / University of Minnesota	0
Frequently Asked Questions About Reserve a Computer	0
How can we help you? Please note all bookings under 10 should be booked through our Reservation Tab.	1
MAKE A RESERVATION – Biercraft | Commercial Drive	0
"Open Monday through Sunday from 10:00 to 6:30pm. For reservations, please call (604) 261.0049"	1
"PART OF OUR RESERVATION POLICY REQUIRES A MINIMUM OF 48 HOURS NOTICE WHEN CANCELLING, SO WE ARE ABLE TO RE-FILL THE TABLE"	1
Please call (403) 288 - 2230 to place your reservation.	1
"We do not take reservations on Friday or Saturday evenings, and we do not take same day reservations."	1
or reserve tables for your party or	0
"reservations, get email alerts about service updates, announcements and special offers."	0
to reserve your table or our dedicated lounge for your private event.	1
An FLC may have as many topics available for reservation as they wish.	0
Bottle Service Reservations — Lost And Found	0
"For dining reservations or take-out, please call"	1
Le Crocodile is closed on Sunday and Holidays. We recommend phoning the restaurant for same day reservations.	1
"PLEASE NOTE, WE ARE OPEN FOR LUNCH IN DECEMBER, PLEASE CALL TO BOOK A LUNCH RESERVATION"	1
They will not be accepted at our box office without online reservations.	1
"To make a reservation or for general information, please contact us by phone or email. For reservations within 24 hours please contact us by phone."	1
Treasurer: Claire Bullaro (Fall supper reservations)	0
Using Course Reserves | Use The Library	0
We take reservations by phone. Please call us at	1
Which cruise would you like to reserve?	0
standalone site or via the Library Online Course Reserves (LOCR) link in the Canvas course shell.	0
12 Hours Notice Required to Reserve Online	1
Course Reserves - Services and Facilities - Mount A Libraries at Mount Allison University Libraries & Archives	0
"Reserve | Posta Italbar Cucina | Port Credit, ON | (289) 813-5334"	0
We do not take emails for reservations. Please call us or make reservations through our web site. Thank you.	1
"When you update your selections for reservation type, dates, parks, campgrounds or site requirements, the availability listing updates automatically."	1
Your reservation number or phone number used to make the booking	1
and we'll do our best to get you booked in. Please note that unless you receive a confirmation from us your reservation is not completed.	1
to make an order or reserve a table.	1
"​For reservations and general inquiries, please contact us directly."	1
. We do recommend you reserve in advance to ensure your table is ready and eliminate waiting time. We always do our very best to see that each and every Guest has a memorable and delicious experience!	1
"Available reservation time slots on Saturday, November 16, 2019 for guests"	1
"Course reserves are learning materials made available by your course instructor. They may include electronic articles, books and DVDs and even websites."	0
"For same day reservations, please call"	1
If this due time falls when the Library is closed then reserves are due at 10am the next day the Library is open.	0
If you want to Email a reservation	0
Please review our cancellation policy below in full prior to booking your reservation.	1
"Three Boars offers a 2 hour seating time and books parties of 10 or less. 24-hour notice to reservation changes and cancellations is kindly requested. Reservations are held for parties for 20 minutes [from the time they’re scheduled], after which tables are open to walk-ins."	1
(All reservations MUST be booked via phone)	1
CanadaDirect Reservations manages the administration and operation of	0
"For reservations, please contact us at:"	1
NO ONLINE RESERVATIONS PLEASE CALL TO MAKE A RESERVATION	1
Pick up available every day. For reservations (250) 594-1150	1
"Reservations | Peartree Restaurant | Toronto, ON | (416) 962-8190"	0
Upon making a reservation we will send you details regarding main course choices and payment. We look forward to welcoming you soon!	1
Use the form below to check if this room is available for your dates. Or call our reservations team on	1
- This 75 km epic trail is located on the West side of Vancouver Island in Pacific Rim National Park Reserve.	0
? Do you want to reserve for a	0
"Dim sum as a culinary style was invented by the Cantonese, with restaurants in Hong Kong serving dim sum from as early as 5 am daily! In Canada, people of all ages and cultures can enjoy dim sum at local restaurants, and thanks to its popularity, you would need to be very, very lucky to get a table over the weekend without a reservation."	1
"For all general inquiry, or to find out more about our menus, reservations, delivery or location, please feel free to contact us using the form below."	1
How do I make a reservation? 	0
How do I register admissions and reserve a table?	0
Just Call Us at (613) 841 - 8889 to reserve!	1
"Need a reservation? We got you covered! Please fill out the form below and someone from our awesome team will get back to you. If you’re planning an event, click"	1
Online reservations are available 1 day in advance.	1
PLEASE NOTE: Even if our online reservation system shows up as full we still may have some availability. Please call us at 905-257-7747 if you have any issues!	1
Please fill out the form below to make your reservation and someone from our team will get back to you with confirmation.	1
"Reservations at the Workshop Eatery are available anytime we’re open. Reserve a table, come on in, and have a bite to eat. We’re happy to serve."	1
"Reservations | Lot Six Bar & Restaurant | Halifax, Nova Scotia"	0
Reserve Series celebrates the depth and diversity of our winemakers’ experience in crafting wines that embody the Niagara terroir.	0
To make a reservation via telephone	1
"We work with market products and daily arrivals. The exact menu details can be provided only on the day of the reservation. If advised in advance, we can accommodate all allergies and vegetarian guests.Our sommelier has a few options to propose for groups for wine pairings and selections of wine bottles before the meal."	1
Call 403-264-2032 to make your reservation!	1
"Colours Restaurant Group Reservations - Northlands on 7410 Borden Park Rd NW, Edmonton AB was last Updated on"	0
"If you have specific needs, or need to speak to us regarding a reservation please"	1
"Please call to reserve, we don't take reservations by email or Facebook. The computer is in the office and we're in the kitchen cooking up some tasty creations!"	1
Reservations - Empress Of China - 1050 Henderson Highway - Winnipeg Manitoba	0
"Reservations : Red Fish Grill Restaurant : New Orleans, Louisiana"	0
"Reservations | Las Canarias | Calgary, AB | (403) 475-4165"	0
Share the inspiration! Give the unique gift of Famous PEOPLE Players Dine & Dream Theatre experience! Gift Certificates purchased can be used at any matinee or evening performance (except for Special Galas and our New Year's Eve Gala). Recipients simply call in to reserve the date of their choice.	1
take motel reservations by email at this time	1
*Reservations are recommended (made in person or by telephone only)*	1
"Contact Ginger Express to schedule your event, or to make a reservation at our restaurant in Cambridge!"	1
For parties of 6 or more reservations are necessary.	1
Le Festin du Gouverneur has many ways you can reserve a night with us.	1
"New Orleans Restaurant Reservations : New Orleans, Louisiana : Mr. B's Bistro"	0
Our online booking system (Resy) accepts reservations for groups up to six for up to a month in advance. Feel free to call us if you would lke to book further in advance or for larger groups. Occasionally we experience Internet connection issues.	1
RESERVE A TABLE - FRED'S NOT HERE	0
Reservation Request | EggsOasis Restaurant - Breakfast and Lunch	0
Reservations are encouraged to ensure a spot; especially for larger groups. (5+)	1
Reservations will be held for no longer than 15 minutes	1
"may have promised an agency on Tongue River. Yet federal policy prevented this from coming to fruition, partly because as the United States had essentially stopped negotiating reservation treaties with tribes after 1868, preferring instead to use executive orders in such agreements."	0
"that the government recognized it had wrongly given Shoshone land and resources to the Arapaho. A subsequent land deal then officially solidified Arapaho claim as half-owners of tribal lands and resources on Shoshone Indian Reservation, which was officially renamed the Wind River Indian Reservation."	0
"As we do aim for set numbers for every event, it's very important to please let us know if you are unable to honour your reservation"	1
"Call toll free: 1-877-464-3698 (Canada & U.S.) or locally: 464-3698. We will obtain the same information as above and send you a Confirmation Email when we process your request. In order to complete a telephone reservation, we require that an email reply of your Confirmation be returned to us indicating your acceptance of our Cancellation Policy."	1
"Churrasqueira Grelha D’Ouro BBQ & Grill. They have a seat for you and would love for you to experience all they have to offer. Churrasqueira Grelha D’Ouro BBQ & Grill is located at 143 Clarence Street. Book a reservation by calling 905-463-1245. They’re closed Mondays and open Tuesday and Wednesday from 11 A.M. to 7 P.M., Thursday through Saturday from 11 A.M. to 8 P.M. and Sundays from 11 A.M. to 6 P.M."	1
"Due to limited tables for large groups, we only take reservations for groups of 5 or more."	1
Each topic may only be reserved online ONCE.	1
"If you are unable to reserve online, or if your party contains 8 or more guests, please call the restaurant."	1
Make sure that your reservation was made on	1
Reserve by phone for any reservation less than 2 hours from preferred reservation time.	1
"Reserve | Spice Kings Bistro Ltd | Surrey, BC | (604) 372-0033"	0
THANK YOU FOR YOUR INTEREST IN MAKING A RESERVATION AT APERTURE.	0
", we only accept limitted amount of reservation."	1
Can I make changes to my ticket if I have a confirmed reservation?	0
For a special event booking or reservation of 14 or more please email	1
"If we are unable to accomodate your group using the booking form or if you'd like to make a reservation for 8 or more people, please"	1
Let us know when would you be around and we will reserve a spot for you. Drop us a line using the form on the right.	1
Little Billy's Steak House - Hours and Reservations	0
"Propane BBQ’s are available for rent for $5.00 per day. Due to limited availability, we ask that you reserve them in advance to avoid disappointment."	1
"Remember, you must claim your reservation at the ticket booth at least 30 minutes prior and not more than 60 minutes prior to your reserved sailing's scheduled departure time."	1
Reservations will be held for 10 minutes.	1
Reservations | Le Crocodile | Restaurant Français | Le Crocodile | Restaurant Français	0
There are two options to put the course reserves material into LOCR:	0
"Tomo Sushi always welcomes both walk-in guests and reservation seating. To request a reservation,"	1
We accept reservations through telephone at	1
After the submission of above form. Our staff will contact you on the contact number that is provided to confirm your reservation.	1
"All reservation will be guaranteed the room up to guest booked arriving time only, will not reserved room for over night, if guest require motel reserved room for over night, has to pre-paid the room rent, it is non-refundable."	1
Bar K Karaoke: How to Reserve	0
Can I choose my own table/section when I reserve?	0
"Eastside Social is a cozy neighborhood seafood restaurant. Due to our size we can only accommodate a percentage of reservations per evening, and also except walk ins. Please reserve a table through the link below. If a reservation time is not available; our team is here to answer the phone from 9am till 2pm Monday through Friday and daily after 4 30pm. All other times, please leave a message and we will return your call as soon as possible. Please clearly state name, and number of guests in party, date requested and especially your telephone phone number."	1
For reservations please call us at 604-746-0333	1
Must be signed at time of reservation. Sites may not be used unless a License to Occupy has been signed and payment received. Signing of said License to Occupy signifies agreement by the Occupant to pay all fees as indicated in the License to Occupy. Any adjustments or fees thereafter must be paid in full at time of transaction	0
Our reservation request form is currently unavailable due to a server upgrade. Thank you for making your reservation through email or phone.	1
Reservations at Allans Fireside Grill in Port Elgin	0
"Reservations can be made for sailings many months in advance of departure,"	1
"To reserve a table, or for tour groups or private parties,"	1
"college system in Canada both as an educator and as an administrator from the early 1950s right through to his retirement in 1999. He also contributed greatly to the field of linguistic studies, most notably for the Prince George region, through his 1960-1961 examination of the Carrier language in the Nadleh Whuten (Nautley – Fort Fraser) Reserve on Fraser Lake in Northern B.C. R.J. Baker began his career in education as a lecturer (1951-1955; 1957-58) in the Department of English at the University of British Columbia (UBC); eventually advancing to the positions of Assistant Professor (1958-63) and Associate Professor (1963-65). It was during his UBC tenure in the 1960s that Ron Baker was asked to became one of the chief contributors to John B. Macdonald's report, “Higher Education in British Columbia and a Plan for the Future” (The University of British Columbia: 1962) This report led directly to the government's decision to establish a second university- Simon Fraser University- in the Lower Mainland. On November 14, 1963, the newly established Simon Fraser University (SFU) hired R.J. Baker as its first Director of Academic Planning. After assuming his duties on January 1, 1964 he went on to became the head of SFU's English Department on December 10, 1964: a position he held from 1964-1968. Throughout his SFU tenure, R.J. Baker also served on the provincial Academic Board for Higher Education, established to advise the government on applying the recommendations of the 1962 Macdonald Report. *In 1969, Ron Baker left Simon Fraser University to become the first President of the University of Prince Edward Island, a post he held for nine years. On July 4, 1978 he was made an Officer of the Order of Canada for his contributions to higher education. In addition to his work in British Columbia and Prince Edward Island, he was a long-time member of the Board of Directors of the AUCC, served the maximum period allowed on the Canada Council and was the President of the Association of Atlantic Universities. He was also President of the Association of Canadian University Teachers of English and the Canadian Society for the Study of Higher Education, and served on the executives of the Canadian Linguistic Association and the Canadian Council of Teachers of English. In January 1990, he was asked by the government of British Columbia to write a preliminary report on the establishment of a university in the northern part of the province – a university eventually established as the University of Northern British Columbia. Dr. Baker has since retired and now lives in Surrey, British Columbia. [*excerpt from Ron Baker fonds, Appendix: “Autobiographical Sketch” by R.J. Baker, courtesy of Simon Fraser University Archives and Records Management Department.]"	0
Contact (Please call for reservations) | Victorian Garden Tea	1
FAQ sur les réservations en ligne	0
For reservations less than 8 hours: Up to 3 hours before the start time	1
"For reservations please call us at 905-551-4300. We can accommodate groups and also arrange private functions. We do not accept reservations via email, please call us to ensure your reservation if received."	1
Make a Reservation | Black Sheep Pub and Liquor Store	0
Monitor reservations made and house count.	0
Please be on time for your reservation	1
Ready to savour every moment? Hopkins Dining Parlour has several dining options available to accommodate your needs. Please feel free to use our online reservations system. Please only use this function a minimum of 48 hours before booking. We will email you confirmation of your reservation.	1
"Reservations are for dinner only, Wednesday through Sunday."	1
"Reservations for 6 or more people, maximum 20."	1
Vinnie Zucchini's Italian Eatery welcomes reservations based on availability for	1
click here for information on how to reserve.	1
"(Press release). Fish and Game Department, Wind River Indian Reservation, Fort Washakie, Wyoming"	0
Available with group reservation of 10 or more people.	1
Copyrights Reserved . Everest Hakka House - 2019	0
Let us join the CELEBRATION for your memorial day and let us take care of part of your Bill! Excluding Special Promotion Items plus Alchoholic Beverage. Reservations required. Reservation online invite as many guests as you like! Please show your …	1
"Toe Beans Cat Cafe is available for your next birthday party, celebration or company gathering! We have a variety of reservation options for you to choose from and would love to hear your ideas! A PDF with party and room rental information can be downloaded and viewed"	1
We pride ourselves on our customer service and invite you to visit a location closest to you. We are proud to be part of the communities that we do business in and take pride in being a community builder. We have contributed to many local organizations and feel it is important to support our local businesses as well as Canadian suppliers. Our Private Label Co-op Beer is proudly brewed by Big Rock Brewery and we also have our own Private Reserve Wines and Spirits that are produced in various vineyards and distilleries throughout North America. Our guests can take price that we are a 100% Canadian company owned by our members.	0
You can easily make a table reservation at Caribbean Flavas Restaurant & Catering online. Simply select the size of your party and the date – your booking confirmation will be confirmed in real-time.	1
to arrange all reservations or call the restaurant to arrange for same-day requests only.	1
A credit card number is required to secure the reservation and cancellation or change in guest count is required at least 24 hours prior. Reservations that are “no” show means we have empty seats while we turn taco lovers away and kiss our kids college fund goodbye.	1
"At the time of reservation a 50% deposit will be processed on a credit card. For 1 night stays, the entire amount is processed at the time of reservation. 2 weeks prior to arrival, the balance of the reservation is processed to the credit card on file. A 2 week cancellation period will apply. If cancellation occurs with 2 weeks or more notice, a $40.00 plus HST administration fee per room will apply. With less than 2 weeks notice, any deposits on file are non-refundable."	1
Capital Hill Hotel & Suites Secure Online Reservations	0
Contact us to reserve your special event or meeting for up to 20 people in our restaurant.	1
Please call us at the bistro to book your reservation or for any inquiries on dining with us at Blumen Garden Bistro. Please leave a detailed voicemail and we will return your call as soon as possible.	1
"RESERVE YOUR TABLE USING THE FORM BELOW,"	1
Reservations | Botanist Restaurant & Bar in Downtown Vancouver	0
Reserve Your Toronto Hotel Accommodations at the Ramada Plaza	0
Select 'Reserve with promotional voucher/offer' from the drop down Ticket Options menu.	0
"We accept a limited number of online reservations up to one month in advance for parties of up to eight guests. For any other arrangements, simply give us a call!"	1
"We do accept reservations; however, walk in guests are warmly welcomed and accommodated."	1
We highly recommend making a reservation on weekends to secure a table. We apologize in advance if you have a reservation and have to wait a little. We will try our best to have your table ready as soon as possible and we will be sure that you are comfortable during your wait.	1
"We look forward to meeting you. Please find our address, hours and directions below. The best way to reach us for questions or reservations is by phone."	1
We will confirm the reservation within 24hrs.	1
What time would like to reserve your table for?:	0
Click below to make a reservation:	1
"If your party consists of six people or less you can use the widget below to make your reservation. For groups of 7 or more, or to enquire about booking the East Room, please call 416 551-6660 or email"	1
Many course reserves are electronic but some materials are only available at the Library.	0
"On Thursday evenings at 6:30 we host weekly guided tastings, we appreciate a call to confirm reservations."	1
Please add any comments regarding your reservation request:	0
"Please feel free to contact us should you have any questions or comments, or would like to make a reservation in our dining room or to place a take out order."	1
"Reserve | Koyoi - Downtown | Toronto, ON | (647) 351-5128"	0
"SFU students, faculty, and staff with overdue items will be suspended from borrowing any Reserve item until the material is returned and the fine is paid."	0
"We require a minimum spend for large party reservations and events in lieu of a rental fee. All minimums are based on the number of guests, time, space and date of the event. Minimums do not include applicable taxes and service charge (18%)."	1
"Your appointments are very important to all members of our team at Byōōdē Bar. Time allocated for an appointment is reserved especially for you. We do that understand sometimes schedule adjustments are necessary; therefore, we respectfully request at least 24 hours notice for adjustments to your appointments and for cancellations."	1
of reservations up to one month	1
*Our Cancellation Policy: Cancellation must occur up to 24 hours before the reservation date. We will charge one full night accommodation for a reservation that does not show up or cancel 24 hours before the reservation date.*	1
Dining Room reservations are available for dinner from 5pm nightly.	1
Groups of 8 or more must call for reservations.	1
"Important note: To make same or next day reservations, please call the restaurant at 613-432-3310 directly. Due to the nature of the business, we check email once every 24 to 48 hours."	1
"Parties that are late for their reservation time are given ten minutes before we call the phone number that we have to ascertain arrival status. Given the limited seating of the restaurant, fifteen minutes late with no contact will void your reservation. Please understand, this is solely due to the size and seating capacity of the restaurant. If you are late, we urge you to contact us so we can make our best effort to accommodate you and your party."	1
Please note we do not take reservations on the patio and all guests must be 19+ in all parts of the pub.	1
"Rental and reservations: rooms, chalets, sports fields and ice hours"	0
"Reservations & Contact Information - Pine Inn, Chetwynd - Pine River Valley Hotel"	0
"Reservations | Boland's Open Kitchen | Toronto, ON | (416) 482-2424"	0
"We are a lively, casual cafe and we do not take reservations. We look forward to seeing you soon."	1
We strongly recommend passengers make a reservation as early as possible as the preferred sailing times and accommodations are more likely to be available.	1
** Reservation fees are Non - Refundable - Fee(s) are charged to the credit card. If you & your guest's Cancel any reservation for any reason on the date requested your pre-paid fee(s) are Non - Refundable. **	1
"For reservations, inquiries regarding custom dining for parties, or to purchase gift certificates, please fill out the contact form below or call the number listed above."	1
"For same day reservations, specific table choice may not available."	1
I want to celebrate my birthday on January 26! Is that possible to make a reservation for 25+ people?!	0
"Originally known as the Shoshone Indian Reservation, today's Wind River Indian Reservation was established by agreement of the United States with the Eastern Shoshone Nation at the"	0
"Recently added features such as Name Reservations will continue to be available, and new services such as the ability for corporations to submit annual reports and change notices - online - will be phased in through the coming weeks along with similar features for societies, partnerships and business name holders."	0
"Request a reservation. Please note that this is only a request, and the reservation is not complete until you have received a confirmation."	1
"Reservations are recommended. Accepted on OpenTable, by phone or in person only."	1
"Reservations | Axum Ethiopian Restaurant | Vancouver, BC | (604) 253-2986"	0
"Scotiabank was the first chartered bank in Canada to open an on-reserve branch, in Standoff, Alta., in 1971. We now operate four on-reserve branches, plus a network of Aboriginal banking centres."	0
Some holiday hours may differ please call reservations to confirm +1 604-684-2451	1
To reserve a table please call	1
*We do not take reservations by email	1
Click below to make a reservation.	1
"Reservations are not available after 6:30pm Fridays, Saturdays and long weekends. Please submit online requests at least 36 hours in advance. For immediate assistance, please call 780-431.0774."	1
We recommend reservations for Tatami rooms and private rooms.	1
Zyara restaurant Lebanese cuisine & lounge at Quartier Dix30 in Brossard | Reservations	0
"gave the Arapaho legal claim to the reservation, which was renamed as the Wind River Indian Reservation."	0
only; no reservations. Brunch dishes $8 to $16. Cafe on the Green There’s nothing more festive than a brunch buffet and	1
*Please note: We are currently accepting reservations for lunch & brunch for groups of any size. We are also accepting reservations for groups of 5 and above at dinner time.	1
"As of June 1st 2018 the Restaurant is open from 11:30 am, Wednesday to Friday for lunch and from 10 am Saturday & Sunday for brunch. We accept reservations until 9:30 pm Wednesday through Sunday. Please note that we offer a reduced menu from 3 pm to 5 pm."	1
CLICK HERE to View availability and Reserve now	1
"For information, or reservations for groups large or small, please contact us any time of year."	1
Select a date to start your reservation	0
Takes Reservations: Yes 10 or more	1
URSA Major currently has a 100% beneficial interest in the Shakespeare project area which contains all of the Shakespeare reserves and resources and is subject to a 1.5% royalty in favour of Xstrata. The Shakespeare project area is partially surrounded by an exploration property that is the basis of a joint venture between URSA Major and Xstrata with URSA Major as the project operator. URSA Major has approximately an 80% beneficial interest in the joint venture area.”	0
"Your reservation request will be confirmed by email or phone. Filling out this form is only a request and inquiry, not a confirmation."	1
reservations. Please keep a copy of your emailed Reservation Itinerary to present at the terminal.	1
• Vinnie Zucchini's welcomes reservations based on availability.	1
"About Las Palmeras › Las Palmeras Restaurant | Red Deer, Alberta ‹ Try our Mexican Cuisine, Call to book your reservation today 403-346-8877"	1
Fill out the form below to make reservation.	1
Jackson-Triggs ON - Wines - Niagara Estate Collections - Reserve Series	0
"No Reservations during the summer months, from June 15 to September 15."	1
"Please fill out the form below to book your reservation. Under the situation the restaurant is fully booked, we will contact you. Thank you again for considering our family restaurant for your dining pleasure. We look forward to serving you our fine, chef-created Japanese cuisine. (Please CALL the restaurant should you wish to reserve within 1.5 hours from the time of booking.)"	1
"Reservations are recommended. We accept reservations on OpenTable below, by phone or in person only."	1
Reservations required for parties of 6 or more.	1
Stanley Bridge Country Resort | Special Reservation Policies	0
Unused items may be removed from the short term loan at the discretion of Library Reserves Staff	0
Use the form below to make a reservation @ Sala Thai Cuisine.	1
When should I reserve a cabin?	0
"that a console will be available to you for 3 hours. You’re welcome to stay longer, however, we may ask you to step out to allow room for new reservations."	1
• If you make a reservation at the front desk we will ask to pay one night in advance or 10% of the total booking balance as a deposit whichever is greater. Booking deposit is non refunded under any circumstances. Cancellation can be done 24hr before the arrival date.	1
(Emailed reservations will not be honoured)	1
"Jasper is a tourist destination, with the busiest season being the summer!! It is highly recommended that you book accommodation reservations early during this time, as Becker’s Chalets tends to book up quickly. We are a seasonal operation, open from May to October, however during the winter months our reservations office remains open Monday to Friday, 10am to 3pm MST excluding all holidays."	1
Only the student who made the study room reservation can cancel it prior to the reservation start time.	1
Plan ahead for good food and good times with friends and family at Garrison Bistro. Call to reserve now.	1
Please note we only hold tables for reservations for 15 minutes after the requested time and then those guests are added to our waitlist. There is a 20% auto gratuity added to all tables of 8 or more.	1
"Registered tickets will not be honoured for those arriving less than 30 minutes prior to showtime (general admission), and 60 minutes prior to showtime (larger groups & dinner reservations). After this time, the tickets will be released."	1
"We accept reservations at lunch time, and in the evening at any time between 4:30pm - 8:30pm."	1
We want to give you and your guests an amazing dinner at Enoteca Sociale and allow enough time between the reservations to facilitate this experience. To help us in coordinating this we ask that for parties of 5 or more people provide a credit card upon booking their reservation. To see our full reservation policy click	1
people once reservations are on sale. Here are the seating charts for our two types of shows:	1
reservation | 168 Sushi Buffet North London	0
A refund of the Alberta tourism levy to operators that provide accommodation on reserve to eligible consumers.	1
Reservation › Kicks Cafe ‹ The best soccer cafe in the maritimes	0
Reserve your room today at the Woodlands	0
Royal Canadian Naval Volunteer Reserve Divisions	0
is a provider of online travel reservation services that equip any business with the ability to turn their website into a travel booking engine and monetize their existing web traffic.	0
on all reservations due to our small dining room. We will do our very best to accommodate all special requests.	1
At Buddy Wonton Seafood we want to provide you the finest of dining that you deserve. You can simply make your reservation by calling us at	1
Please contact us via phone for your reservation	1
Please make sure all the information is correct. You will receive a confirmation email once your reservation is accepted.	1
"Reserve items may be renewed if there is no hold on the item. Renewals only may be done on-line, in person, or by phoning Reserves at the library where the item was originally checked out: 778.782.4345 (Bennett), 778.782.5050 (Belzberg), or 778.782.7411 (Fraser). After renewal period has ended [see Borrowing policies for renewal periods for Reserve items] then all subsequent renewals must be done in-person, with materials at hand, at the Reserves service desk where it was originally checked out."	1
and one of our staff will make a reservation for you in no time.	1
fuel products purchased on reserve in Alberta or delivered to reserve	0
* A credit card number or a prepayment will be required to hold reservations	1
A designated amount of seats will be reserved for you and your party/fundraiser.	1
"Birthday, meeting, anniversary, graduation or just to lime? Book your reservation now! A group of 12 persons or more"	1
Book Online Reservation at Frilu Restaurant - Thornhill	0
"Due to the nature of lunch traffic at this location, we only accept lunch reservation by phone. Please give us a call!"	1
During peak season and holiday times we experience a very high volume of reservation requests and unfortunately we ocasionally have to turn tables away due to our limited capacity. Due to this we require a credit card to ensure you are actually planning on dining with us at your booked time. A cancellation policy is the only fair way to ensure everybody has the ability to dine with us. The cancellation policy is a required 24 hours notice otherwise you will be charged at $20 per person. If we are able to re-book you in for another time we will happily waive the cancellation fee.	1
"For your convenience, we encourage you to book your reservation online using the following form:"	1
"Make a reservation to enjoy over 120 Belgian & Craft beers, Local cask beer pouring and a regionally inspired menu of tapas and bistro food…"	1
Please note: We’re unable to accept reservations by email.	1
"Reservations are taken via email only, no telephone reservations."	1
Reserve your party at the Clayton!	1
"Reserve | Blue Plate Diner | Edmonton, AB | (780) 666-3559"	0
"Takes reservations, Take out, Waiter service, Alcohol, Kid friendly, Group friendly, Patio, Wifi, Wheelchair accessible, Baby changing table, Corkage."	1
We also take reservations for catering events via telephone.	1
"(Woodford Reserve Distillers Select, Basil Haydens, Eagle Rare 10 Year Old)"	0
* Your reservation would be accepted only 24 in advance.	1
Call 020 7836 7243 for reservations	1
Consecutive reservations by groups are not permitted.	1
"Due to high demand, most items on reserve are restricted to in-library use only. You cannot take reserves out of the library unless otherwise indicated."	0
"For reservations, fill out the form."	1
Locations & Reservations - MATCH Eatery & Public House	0
Members who qualify for the Canadian Forces Appreciation fare are entitled to free passenger fare for them and three other companions traveling on the same reservation on the North Sydney – Port aux Basques and the Port aux Basques – North Sydney crossing and a 50% discount on the North Sydney – Argentia and Argentia – North Sydney crossing. For more information on the Canadian Forces rate please click	1
"Monday through Friday, reservations are available from 9am-3pm. Sorry, but we don’t accept reservations for Saturday or Sunday brunch."	1
"Please note, we do not take patio reservations. Our patio is first come, first serve. Thank you!"	1
RESERVATIONS ARE RECOMMENDED. ALL WALK-INS ARE WELCOME.	1
"The Clayoquot Biosphere Trust (CBT), a federally registered, British Columbia incorporated, non-profit charitable organization, is the organization responsible for the spirit and intent of the Clayoquot Sound UNESCO Biosphere Reserve designation."	0
"Those who prefer a less starchy option can choose from a variety of salads. Allergies can be accommodated as well. As a fully licensed restaurant, patrons can also have malt with their malt – choosing from ten varieties on tap. Open every morning for the breakfast crowd, Captain Ken’s only closes on Christmas Day. If you are looking for great food, friendly service, great ambiance then this is your place. Please check out our daily specials. Also something new to Captain Ken’s is he now takes reservations so please call 705-549-8691 to make your reservation today."	1
University Heights San Diego Restaurant Online Reservation	0
"We try to check our email regularly, so feel free to email for a reservation. But if you’re looking for a reservation today or in the next few days, it may be best to call."	1
Why does the Reserve a Computer system differentiate between adults' and children's library cards? 	0
"Yes, Marine Atlantic provides free fare for attendants with proper documentation. When making your reservation, please notify us that you require an attendant."	1
be viewed through your MyBCFerries account — these reservations may be reviewed by calling our	1
"mounts. This value assists in monitoring the swap reserved by each zone, which can be used to choose a reasonable"	0
"– Journal articles, book chapters/selections, course notes, or other materials can be placed on electronic reserve. The library will provide a URL to share with your students."	0
Click here to make a reservation for up to 6 people	1
"For reservations, please stop by and arrange ahead of time"	1
How would you want us to confirm your reservation?	0
"If your reservation request is in the next 24 hours, please call the restaurant to reserve."	1
"Please note, submitting this reservation request does is not a confirmation. We will call you within 24 hours to confirm your reservation."	1
Please note: If calling during our weekend we will return your call on the Tuesday when we resume our business hours. If reserving please use our website booking widget on our reservations page to maximize your chances of booking the time you want. Any parties of 5 or more must go through our voicemail.	1
Table Reservations | San Antonio Nightlife | Live Music Bar | Event Venue | Party Venue | Howl at the Moon	0
"When placing reservation, we ask that you please provide the date and time of the reservation, number of guests, first and last name of the main contact for the party and a telephone number."	1
"Yes, you can reserve two rooms at a time."	1
"Bottle service reservations do not guarantee entry, or entry for your entire party. Best practices for your reservation include arriving on time, in dress / style code for your entire party, having a credit card and ID ready, and following the guidelines given during your confirmation process."	1
"Colours Restaurant Group Reservations - Northlands, 7410 Borden Park Rd NW, Edmonton Edmonton Northlands"	0
Fuel on board upon start-up is to be no lower than 60 gallons and fuel required is Duration of flight plus 30 minute reserve.	0
"Please let us know of any special requests or dietary restrictions at the time that you make the reservation, and we will do our best to accommodate your preferences."	1
